        0.000000000        0.250000000        0.000000000
        0.010000000        0.249876308       -0.024736401
        0.020000000        0.249505352       -0.049448835
        0.030000000        0.248887491       -0.074113354
        0.040000000        0.248023324       -0.098706049
        0.050000000        0.246913689       -0.123203064
        0.060000000        0.245559661       -0.147580620
        0.070000000        0.243962554       -0.171815033
        0.080000000        0.242123916       -0.195882729
        0.090000000        0.240045533       -0.219760269
        0.100000000        0.237729422       -0.243424364
        0.110000000        0.235177834       -0.266851897
        0.120000000        0.232393250       -0.290019941
        0.130000000        0.229378376       -0.312905781
        0.140000000        0.226136150       -0.335486931
        0.150000000        0.222669728       -0.357741159
        0.160000000        0.218982489       -0.379646502
        0.170000000        0.215078033       -0.401181291
        0.180000000        0.210960170       -0.422324170
        0.190000000        0.206632926       -0.443054117
        0.200000000        0.202100533       -0.463350467
        0.210000000        0.197367430       -0.483192930
        0.220000000        0.192438254       -0.502561615
        0.230000000        0.187317842       -0.521437053
        0.240000000        0.182011221       -0.539800213
        0.250000000        0.176523607       -0.557632530
        0.260000000        0.170860400       -0.574915923
        0.270000000        0.165027177       -0.591632815
        0.280000000        0.159029689       -0.607766157
        0.290000000        0.152873854       -0.623299451
        0.300000000        0.146565753       -0.638216763
        0.310000000        0.140111623       -0.652502751
        0.320000000        0.133517852       -0.666142684
        0.330000000        0.126790971       -0.679122457
        0.340000000        0.119937648       -0.691428614
        0.350000000        0.112964686       -0.703048367
        0.360000000        0.105879010       -0.713969612
        0.370000000        0.098687661       -0.724180944
        0.380000000        0.091397793       -0.733671681
        0.390000000        0.084016663       -0.742431870
        0.400000000        0.076551622       -0.750452310
        0.410000000        0.069010110       -0.757724560
        0.420000000        0.061399650       -0.764240955
        0.430000000        0.053727834       -0.769994615
        0.440000000        0.046002321       -0.774979459
        0.450000000        0.038230825       -0.779190211
        0.460000000        0.030421112       -0.782622411
        0.470000000        0.022580985       -0.785272420
        0.480000000        0.014718280       -0.787137426
        0.490000000        0.006840860       -0.788215449
        0.500000000       -0.001043401       -0.788505345
        0.510000000       -0.008926619       -0.788006805
        0.520000000       -0.016800911       -0.786720361
        0.530000000       -0.024658404       -0.784647376
        0.540000000       -0.032491244       -0.781790052
        0.550000000       -0.040291601       -0.778151419
        0.560000000       -0.048051680       -0.773735335
        0.570000000       -0.055763731       -0.768546476
        0.580000000       -0.063420052       -0.762590332
        0.590000000       -0.071013001       -0.755873198
        0.600000000       -0.078535003       -0.748402160
        0.610000000       -0.085978557       -0.740185092
        0.620000000       -0.093336246       -0.731230635
        0.630000000       -0.100600743       -0.721548194
        0.640000000       -0.107764817       -0.711147912
        0.650000000       -0.114821344       -0.700040668
        0.660000000       -0.121763312       -0.688238051
        0.670000000       -0.128583828       -0.675752348
        0.680000000       -0.135276126       -0.662596527
        0.690000000       -0.141833570       -0.648784216
        0.700000000       -0.148249669       -0.634329688
        0.710000000       -0.154518073       -0.619247838
        0.720000000       -0.160632586       -0.603554167
        0.730000000       -0.166587170       -0.587264759
        0.740000000       -0.172375951       -0.570396261
        0.750000000       -0.177993222       -0.552965863
        0.760000000       -0.183433454       -0.534991278
        0.770000000       -0.188691295       -0.516490717
        0.780000000       -0.193761577       -0.497482870
        0.790000000       -0.198639325       -0.477986887
        0.800000000       -0.203319753       -0.458022350
        0.810000000       -0.207798276       -0.437609258
        0.820000000       -0.212070511       -0.416768002
        0.830000000       -0.216132278       -0.395519344
        0.840000000       -0.219979610       -0.373884396
        0.850000000       -0.223608750       -0.351884599
        0.860000000       -0.227016158       -0.329541702
        0.870000000       -0.230198514       -0.306877741
        0.880000000       -0.233152717       -0.283915018
        0.890000000       -0.235875893       -0.260676081
        0.900000000       -0.238365394       -0.237183702
        0.910000000       -0.240618799       -0.213460862
        0.920000000       -0.242633920       -0.189530724
        0.930000000       -0.244408800       -0.165416620
        0.940000000       -0.245941717       -0.141142025
        0.950000000       -0.247231184       -0.116730545
        0.960000000       -0.248275951       -0.092205891
        0.970000000       -0.249075004       -0.067591864
        0.980000000       -0.249627570       -0.042912335
        0.990000000       -0.249933112       -0.018191227
        1.000000000       -0.249991336        0.006547506
        1.010000000       -0.249802183        0.031279895
        1.020000000       -0.249365839        0.055981978
        1.030000000       -0.248682725        0.080629814
        1.040000000       -0.247753503        0.105199505
        1.050000000       -0.246579075        0.129667215
        1.060000000       -0.245160578        0.154009189
        1.070000000       -0.243499389        0.178201768
        1.080000000       -0.241597119        0.202221415
        1.090000000       -0.239455615        0.226044725
        1.100000000       -0.237076957        0.249648456
        1.110000000       -0.234463455        0.273009537
        1.120000000       -0.231617651        0.296105097
        1.130000000       -0.228542314        0.318912478
        1.140000000       -0.225240437        0.341409261
        1.150000000       -0.221715238        0.363573281
        1.160000000       -0.217970153        0.385382652
        1.170000000       -0.214008839        0.406815787
        1.180000000       -0.209835163        0.427851414
        1.190000000       -0.205453205        0.448468605
        1.200000000       -0.200867254        0.468646791
        1.210000000       -0.196081800        0.488365786
        1.220000000       -0.191101535        0.507605810
        1.230000000       -0.185931345        0.526347506
        1.240000000       -0.180576309        0.544571965
        1.250000000       -0.175041692        0.562260747
        1.260000000       -0.169332940        0.579395904
        1.270000000       -0.163455677        0.595959995
        1.280000000       -0.157415700        0.611936117
        1.290000000       -0.151218970        0.627307916
        1.300000000       -0.144871609        0.642059616
        1.310000000       -0.138379895        0.656176033
        1.320000000       -0.131750255        0.669642599
        1.330000000       -0.124989256        0.682445381
        1.340000000       -0.118103604        0.694571097
        1.350000000       -0.111100133        0.706007139
        1.360000000       -0.103985800        0.716741584
        1.370000000       -0.096767678        0.726763220
        1.380000000       -0.089452947        0.736061554
        1.390000000       -0.082048890        0.744626832
        1.400000000       -0.074562884        0.752450052
        1.410000000       -0.067002390        0.759522978
        1.420000000       -0.059374950        0.765838151
        1.430000000       -0.051688176        0.771388901
        1.440000000       -0.043949740        0.776169361
        1.450000000       -0.036167373        0.780174469
        1.460000000       -0.028348850        0.783399981
        1.470000000       -0.020501984        0.785842477
        1.480000000       -0.012634619        0.787499365
        1.490000000       -0.004754621        0.788368886
        1.500000000        0.003130131        0.788450117
        1.510000000        0.011011753        0.787742972
        1.520000000        0.018882364        0.786248201
        1.530000000        0.026734097        0.783967392
        1.540000000        0.034559100        0.780902964
        1.550000000        0.042349554        0.777058169
        1.560000000        0.050097676        0.772437080
        1.570000000        0.057795724        0.767044591
        1.580000000        0.065436015        0.760886405
        1.590000000        0.073010922        0.753969026
        1.600000000        0.080512889        0.746299753
        1.610000000        0.087934437        0.737886661
        1.620000000        0.095268172        0.728738597
        1.630000000        0.102506791        0.718865161
        1.640000000        0.109643091        0.708276693
        1.650000000        0.116669978        0.696984261
        1.660000000        0.123580469        0.684999640
        1.670000000        0.130367705        0.672335300
        1.680000000        0.137024953        0.659004385
        1.690000000        0.143545617        0.645020696
        1.700000000        0.149923239        0.630398671
        1.710000000        0.156151512        0.615153370
        1.720000000        0.162224281        0.599300448
        1.730000000        0.168135550        0.582856140
        1.740000000        0.173879488        0.565837240
        1.750000000        0.179450437        0.548261078
        1.760000000        0.184842912        0.530145500
        1.770000000        0.190051610        0.511508848
        1.780000000        0.195071414        0.492369934
        1.790000000        0.199897398        0.472748024
        1.800000000        0.204524830        0.452662814
        1.810000000        0.208949177        0.432134408
        1.820000000        0.213166109        0.411183298
        1.830000000        0.217171503        0.389830339
        1.840000000        0.220961447        0.368096734
        1.850000000        0.224532241        0.346004007
        1.860000000        0.227880403        0.323573984
        1.870000000        0.231002670        0.300828775
        1.880000000        0.233896002        0.277790748
        1.890000000        0.236557584        0.254482512
        1.900000000        0.238984828        0.230926898
        1.910000000        0.241175374        0.207146935
        1.920000000        0.243127096        0.183165833
        1.930000000        0.244838098        0.159006965
        1.940000000        0.246306721        0.134693842
        1.950000000        0.247531540        0.110250099
        1.960000000        0.248511367        0.085699473
        1.970000000        0.249245252        0.061065786
        1.980000000        0.249732485        0.036372923
        1.990000000        0.249972593        0.011644819
        2.000000000        0.249965344       -0.013094568
        2.010000000        0.249710744       -0.037821267
        2.020000000        0.249209041       -0.062511321
        2.030000000        0.248460720       -0.087140799
        2.040000000        0.247466506       -0.111685818
        2.050000000        0.246227364       -0.136122560
        2.060000000        0.244744495       -0.160427293
        2.070000000        0.243019337       -0.184576391
        2.080000000        0.241053565       -0.208546348
        2.090000000        0.238849085       -0.232313801
        2.100000000        0.236408041       -0.255855551
        2.110000000        0.233732803       -0.279148579
        2.120000000        0.230825975       -0.302170067
        2.130000000        0.227690383       -0.324897419
        2.140000000        0.224329081       -0.347308282
        2.150000000        0.220745346       -0.369380561
        2.160000000        0.216942671       -0.391092449
        2.170000000        0.212924770       -0.412422439
        2.180000000        0.208695566       -0.433349348
        2.190000000        0.204259196       -0.453852342
        2.200000000        0.199620001       -0.473910951
        2.210000000        0.194782525       -0.493505093
        2.220000000        0.189751513       -0.512615099
        2.230000000        0.184531901       -0.531221729
        2.240000000        0.179128819       -0.549306195
        2.250000000        0.173547579       -0.566850185
        2.260000000        0.167793676       -0.583835884
        2.270000000        0.161872780       -0.600245991
        2.280000000        0.155790731       -0.616063746
        2.290000000        0.149553534       -0.631272946
        2.300000000        0.143167353       -0.645857970
        2.310000000        0.136638506       -0.659803795
        2.320000000        0.129973456       -0.673096019
        2.330000000        0.123178810       -0.685720880
        2.340000000        0.116261307       -0.697665272
        2.350000000        0.109227814       -0.708916766
        2.360000000        0.102085320       -0.719463627
        2.370000000        0.094840927       -0.729294831
        2.380000000        0.087501844       -0.738400079
        2.390000000        0.080075378       -0.746769815
        2.400000000        0.072568929       -0.754395239
        2.410000000        0.064989981       -0.761268318
        2.420000000        0.057346095       -0.767381802
        2.430000000        0.049644899       -0.772729232
        2.440000000        0.041894083       -0.777304952
        2.450000000        0.034101388       -0.781104118
        2.460000000        0.026274602       -0.784122703
        2.470000000        0.018421547       -0.786357505
        2.480000000        0.010550073       -0.787806152
        2.490000000        0.002668050       -0.788467107
        2.500000000       -0.005216641       -0.788339667
        2.510000000       -0.013096116       -0.787423968
        2.520000000       -0.020962496       -0.785720983
        2.530000000       -0.028807917       -0.783232518
        2.540000000       -0.036624536       -0.779961215
        2.550000000       -0.044404543       -0.775910542
        2.560000000       -0.052140163       -0.771084792
        2.570000000       -0.059823672       -0.765489072
        2.580000000       -0.067447398       -0.759129299
        2.590000000       -0.075003733       -0.752012188
        2.600000000       -0.082485142       -0.744145245
        2.610000000       -0.089884166       -0.735536750
        2.620000000       -0.097193435       -0.726195750
        2.630000000       -0.104405672       -0.716132043
        2.640000000       -0.111513702       -0.705356164
        2.650000000       -0.118510459       -0.693879368
        2.660000000       -0.125388992       -0.681713618
        2.670000000       -0.132142476       -0.668871561
        2.680000000       -0.138764213       -0.655366519
        2.690000000       -0.145247643       -0.641212463
        2.700000000       -0.151586348       -0.626423997
        2.710000000       -0.157774059       -0.611016341
        2.720000000       -0.163804663       -0.595005304
        2.730000000       -0.169672208       -0.578407274
        2.740000000       -0.175370908       -0.561239186
        2.750000000       -0.180895150       -0.543518509
        2.760000000       -0.186239496       -0.525263224
        2.770000000       -0.191398694       -0.506491798
        2.780000000       -0.196367675       -0.487223165
        2.790000000       -0.201141564       -0.467476709
        2.800000000       -0.205715682       -0.447272234
        2.810000000       -0.210085549       -0.426629950
        2.820000000       -0.214246890       -0.405570445
        2.830000000       -0.218195637       -0.384114672
        2.840000000       -0.221927934       -0.362283917
        2.850000000       -0.225440138       -0.340099789
        2.860000000       -0.228728825       -0.317584189
        2.870000000       -0.231790790       -0.294759298
        2.880000000       -0.234623054       -0.271647551
        2.890000000       -0.237222861       -0.248271616
        2.900000000       -0.239587682       -0.224654379
        2.910000000       -0.241715221       -0.200818919
        2.920000000       -0.243603411       -0.176788491
        2.930000000       -0.245250419       -0.152586505
        2.940000000       -0.246654647       -0.128236509
        2.950000000       -0.247814734       -0.103762166
        2.960000000       -0.248729555       -0.079187237
        2.970000000       -0.249398223       -0.054535562
        2.980000000       -0.249820090       -0.029831043
        2.990000000       -0.249994748       -0.005097621
        3.000000000       -0.249922026        0.019640741
        3.010000000       -0.249601996        0.044360073
        3.020000000       -0.249034968        0.069036422
        3.030000000       -0.248221491        0.093645869
        3.040000000       -0.247162353        0.118164546
        3.050000000       -0.245858582        0.142568657
        3.060000000       -0.244311441        0.166834496
        3.070000000       -0.242522432        0.190938466
        3.080000000       -0.240493290        0.214857096
        3.090000000       -0.238225985        0.238567068
        3.100000000       -0.235722721        0.262045225
        3.110000000       -0.232985930        0.285268601
        3.120000000       -0.230018274        0.308214435
        3.130000000       -0.226822642        0.330860192
        3.140000000       -0.223402145        0.353183587
        3.150000000       -0.219760118        0.375162598
        3.160000000       -0.215900114        0.396775496
        3.170000000       -0.211825900        0.418000857
        3.180000000       -0.207541459        0.438817589
        3.190000000       -0.203050980        0.459204952
        3.200000000       -0.198358859        0.479142577
        3.210000000       -0.193469694        0.498610489
        3.220000000       -0.188388280        0.517589129
        3.230000000       -0.183119606        0.536059376
        3.240000000       -0.177668849        0.554002567
        3.250000000       -0.172041372        0.571400518
        3.260000000       -0.166242716        0.588235547
        3.270000000       -0.160278595        0.604490495
        3.280000000       -0.154154895        0.620148748
        3.290000000       -0.147877663        0.635194255
        3.300000000       -0.141453104        0.649611551
        3.310000000       -0.134887576        0.663385775
        3.320000000       -0.128187580        0.676502693
        3.330000000       -0.121359758        0.688948715
        3.340000000       -0.114410885        0.700710911
        3.350000000       -0.107347860        0.711777036
        3.360000000       -0.100177703        0.722135541
        3.370000000       -0.092907545        0.731775592
        3.380000000       -0.085544620        0.740687085
        3.390000000       -0.078096263        0.748860663
        3.400000000       -0.070569895        0.756287727
        3.410000000       -0.062973023        0.762960451
        3.420000000       -0.055313225        0.768871793
        3.430000000       -0.047598146        0.774015507
        3.440000000       -0.039835492        0.778386149
        3.450000000       -0.032033016        0.781979091
        3.460000000       -0.024198515        0.784790525
        3.470000000       -0.016339820        0.786817466
        3.480000000       -0.008464788        0.788057765
        3.490000000       -0.000581292        0.788510104
        3.500000000        0.007302786        0.788174003
        3.510000000        0.015179561        0.787049818
        3.520000000        0.023041159        0.785138744
        3.530000000        0.030879720        0.782442809
        3.540000000        0.038687408        0.778964873
        3.550000000        0.046456422        0.774708624
        3.560000000        0.054179001        0.769678570
        3.570000000        0.061847432        0.763880034
        3.580000000        0.069454060        0.757319144
        3.590000000        0.076991297        0.750002827
        3.600000000        0.084451624        0.741938793
        3.610000000        0.091827608        0.733135529
        3.620000000        0.099111901        0.723602279
        3.630000000        0.106297254        0.713349040
        3.640000000        0.113376518        0.702386538
        3.650000000        0.120342658        0.690726217
        3.660000000        0.127188756        0.678380223
        3.670000000        0.133908019        0.665361383
        3.680000000        0.140493786        0.651683193
        3.690000000        0.146939532        0.637359793
        3.700000000        0.153238880        0.622405952
        3.710000000        0.159385601        0.606837047
        3.720000000        0.165373624        0.590669045
        3.730000000        0.171197040        0.573918477
        3.740000000        0.176850108        0.556602425
        3.750000000        0.182327262        0.538738494
        3.760000000        0.187623112        0.520344794
        3.770000000        0.192732454        0.501439921
        3.780000000        0.197650270        0.482042928
        3.790000000        0.202371737        0.462173312
        3.800000000        0.206892227        0.441850988
        3.810000000        0.211207315        0.421096267
        3.820000000        0.215312780        0.399929837
        3.830000000        0.219204610        0.378372739
        3.840000000        0.222879004        0.356446349
        3.850000000        0.226332378        0.334172353
        3.860000000        0.229561365        0.311572730
        3.870000000        0.232562821        0.288669729
        3.880000000        0.235333824        0.265485849
        3.890000000        0.237871677        0.242043818
        3.900000000        0.240173916        0.218366574
        3.910000000        0.242238302        0.194477246
        3.920000000        0.244062831        0.170399131
        3.930000000        0.245645733        0.146155679
        3.940000000        0.246985472        0.121770467
